# ell,D_ell
4380,4.6031062575e+00
4381,4.6050098588e+00
4382,4.6067217758e+00
4383,4.6082540252e+00
4384,4.6095889104e+00
4385,4.6107310200e+00
4386,4.6116700858e+00
4387,4.6124181245e+00
4388,4.6129574397e+00
4389,4.6133000481e+00
4390,4.6134282533e+00
4391,4.6133466436e+00
4392,4.6130523793e+00
4393,4.6125500488e+00
4394,4.6118219556e+00
4395,4.6108726881e+00
4396,4.6097068349e+00
4397,4.6083066994e+00
4398,4.6066842983e+00
4399,4.6048293636e+00
4400,4.6027390554e+00
4401,4.6004185791e+00
4402,4.5978533228e+00
4403,4.5950590050e+00
4404,4.5920290593e+00
4405,4.5887717758e+00
4406,4.5852805880e+00
4407,4.5815563576e+00
4408,4.5776073749e+00
4409,4.5734270732e+00
4410,4.5690237428e+00
4411,4.5643908172e+00
4412,4.5595291580e+00
4413,4.5544470556e+00
4414,4.5491453717e+00
4415,4.5436175397e+00
4416,4.5378644215e+00
4417,4.5319017356e+00
4418,4.5257080588e+00
4419,4.5193065378e+00
4420,4.5126787209e+00
4421,4.5058380981e+00
4422,4.4987818169e+00
4423,4.4915114820e+00
4424,4.4840272124e+00
4425,4.4763306127e+00
4426,4.4684218020e+00
4427,4.4603023848e+00
4428,4.4519724801e+00
4429,4.4434344355e+00
4430,4.4346876270e+00
4431,4.4257344022e+00
4432,4.4165748800e+00
4433,4.4072099223e+00
4434,4.3976411336e+00
4435,4.3878693758e+00
4436,4.3778947679e+00
4437,4.3677189146e+00
4438,4.3573426775e+00
4439,4.3467661758e+00
4440,4.3359910140e+00
4441,4.3250180540e+00
4442,4.3138481576e+00
4443,4.3024814438e+00
4444,4.2909187743e+00
4445,4.2791624967e+00
4446,4.2672112442e+00
4447,4.2550681072e+00
4448,4.2427324619e+00
4449,4.2302051699e+00
4450,4.2174878361e+00
4451,4.2045817479e+00
4452,4.1914884105e+00
4453,4.1782134687e+00
4454,4.1647581107e+00
4455,4.1511272385e+00
4456,4.1373235257e+00
4457,4.1233503890e+00
4458,4.1092105019e+00
4459,4.0949087665e+00
4460,4.0804463710e+00
4461,4.0658289602e+00
4462,4.0510577222e+00
4463,4.0361368162e+00
4464,4.0210696588e+00
4465,4.0058596664e+00
4466,3.9905095127e+00
4467,3.9750240999e+00
4468,3.9594053587e+00
4469,3.9436567057e+00
4470,3.9277823001e+00
4471,3.9117848157e+00
4472,3.8956676689e+00
4473,3.8794350190e+00
4474,3.8630880541e+00
4475,3.8466316762e+00
4476,3.8300693019e+00
4477,3.8134028619e+00
4478,3.7966365157e+00
4479,3.7797736797e+00
4480,3.7628170274e+00
4481,3.7457707184e+00
4482,3.7286366833e+00
4483,3.7114198243e+00
4484,3.6941228152e+00
4485,3.6767490723e+00
4486,3.6593005265e+00
4487,3.6417820799e+00
4488,3.6241964063e+00
4489,3.6065461792e+00
4490,3.5888355579e+00
4491,3.5710672162e+00
4492,3.5532445705e+00
4493,3.5353702945e+00
4494,3.5174485474e+00
4495,3.4994827458e+00
4496,3.4814748205e+00
4497,3.4634304165e+00
4498,3.4453499789e+00
4499,3.4272391527e+00
4500,3.4090998687e+00
4501,3.3909362678e+00
4502,3.3727501878e+00
4503,3.3545456769e+00
4504,3.3363252973e+00
4505,3.3180923542e+00
4506,3.2998501527e+00
4507,3.2816019979e+00
4508,3.2633504522e+00
4509,3.2450988206e+00
4510,3.2268504085e+00
4511,3.2086085208e+00
4512,3.1903757199e+00
4513,3.1721553110e+00
4514,3.1539505991e+00
4515,3.1357641466e+00
4516,3.1175992587e+00
4517,3.0994592405e+00
4518,3.0813473970e+00
4519,3.0632655479e+00
4520,3.0452184839e+00
4521,3.0272080245e+00
4522,3.0092382177e+00
4523,2.9913108828e+00
4524,2.9734308109e+00
4525,2.9556005641e+00
4526,2.9378234476e+00
4527,2.9201020237e+00
4528,2.9024395976e+00
4529,2.8848394744e+00
4530,2.8673049593e+00
4531,2.8498386145e+00
4532,2.8324437452e+00
4533,2.8151236565e+00
4534,2.7978809108e+00
4535,2.7807195561e+00
4536,2.7636421545e+00
4537,2.7466520114e+00
4538,2.7297524318e+00
4539,2.7129467208e+00
4540,2.6962374409e+00
4541,2.6796278970e+00
4542,2.6631213945e+00
4543,2.6467212383e+00
4544,2.6304307337e+00
4545,2.6142517001e+00
4546,2.5981889284e+00
4547,2.5822442380e+00
4548,2.5664216769e+00
4549,2.5507238074e+00
4550,2.5351546775e+00
4551,2.5197164784e+00
4552,2.5044106601e+00
4553,2.4892375585e+00
4554,2.4741997382e+00
4555,2.4592967924e+00
4556,2.4445305428e+00
4557,2.4299005825e+00
4558,2.4154094761e+00
4559,2.4010575596e+00
4560,2.3868459118e+00
4561,2.3727748687e+00
4562,2.3588462521e+00
4563,2.3450603980e+00
4564,2.3314183852e+00
4565,2.3179212926e+00
4566,2.3045694562e+00
4567,2.2913654404e+00
4568,2.2783080958e+00
4569,2.2653999867e+00
4570,2.2526414493e+00
4571,2.2400343051e+00
4572,2.2275781474e+00
4573,2.2152747979e+00
4574,2.2031245926e+00
4575,2.1911300960e+00
4576,2.1792901584e+00
4577,2.1676073444e+00
4578,2.1560819900e+00
4579,2.1447151741e+00
4580,2.1335072326e+00
4581,2.1224599873e+00
4582,2.1115737742e+00
4583,2.1008504150e+00
4584,2.0902902456e+00
4585,2.0798943450e+00
4586,2.0696645348e+00
4587,2.0596018939e+00
4588,2.0497067583e+00
4589,2.0399809497e+00
4590,2.0304255469e+00
4591,2.0210416288e+00
4592,2.0118295315e+00
4593,2.0027910765e+00
4594,1.9939266000e+00
4595,1.9852379235e+00
4596,1.9767253833e+00
4597,1.9683900579e+00
4598,1.9602330265e+00
4599,1.9522561105e+00
4600,1.9444596461e+00
4601,1.9368442984e+00
4602,1.9294098204e+00
4603,1.9221548087e+00
4604,1.9150763741e+00
4605,1.9081745989e+00
4606,1.9014480795e+00
4607,1.8948946696e+00
4608,1.8885137086e+00
4609,1.8823030502e+00
4610,1.8762612909e+00
4611,1.8703885129e+00
4612,1.8646818270e+00
4613,1.8591398298e+00
4614,1.8537626034e+00
4615,1.8485480016e+00
4616,1.8434953637e+00
4617,1.8386018005e+00
4618,1.8338673943e+00
4619,1.8292907415e+00
4620,1.8248696959e+00
4621,1.8206028540e+00
4622,1.8164895551e+00
4623,1.8125283958e+00
4624,1.8087172297e+00
4625,1.8050546534e+00
4626,1.8015407490e+00
4627,1.7981726274e+00
4628,1.7949496280e+00
4629,1.7918703473e+00
4630,1.7889333818e+00
4631,1.7861380709e+00
4632,1.7834815254e+00
4633,1.7809645703e+00
4634,1.7785835737e+00
4635,1.7763386178e+00
4636,1.7742282990e+00
4637,1.7722512139e+00
4638,1.7704052163e+00
4639,1.7686903882e+00
4640,1.7671045833e+00
4641,1.7656463983e+00
4642,1.7643151724e+00
4643,1.7631095022e+00
4644,1.7620279841e+00
4645,1.7610699576e+00
4646,1.7602332764e+00
4647,1.7595165369e+00
4648,1.7589190785e+00
4649,1.7584394978e+00
4650,1.7580763912e+00
4651,1.7578289226e+00
4652,1.7576933256e+00
4653,1.7576686293e+00
4654,1.7577523775e+00
4655,1.7579413710e+00
4656,1.7582346390e+00
4657,1.7586282395e+00
4658,1.7591212019e+00
4659,1.7597110699e+00
4660,1.7603946441e+00
4661,1.7611702111e+00
4662,1.7620353145e+00
4663,1.7629882409e+00
4664,1.7640257909e+00
4665,1.7651455084e+00
4666,1.7663456796e+00
4667,1.7676238484e+00
4668,1.7689775582e+00
4669,1.7704043529e+00
4670,1.7719025188e+00
4671,1.7734695996e+00
4672,1.7751031389e+00
4673,1.7768006804e+00
4674,1.7785605105e+00
4675,1.7803794302e+00
4676,1.7822557257e+00
4677,1.7841869409e+00
4678,1.7861698764e+00
4679,1.7882035617e+00
4680,1.7902847975e+00
4681,1.7924118703e+00
4682,1.7945815809e+00
4683,1.7967922157e+00
4684,1.7990413185e+00
4685,1.8013256901e+00
4686,1.8036443597e+00
4687,1.8059948710e+00
4688,1.8083732819e+00
4689,1.8107793647e+00
4690,1.8132099201e+00
4691,1.8156624917e+00
4692,1.8181346233e+00
4693,1.8206246013e+00
4694,1.8231299693e+00
4695,1.8256482710e+00
4696,1.8281770500e+00
4697,1.8307138499e+00
4698,1.8332569573e+00
4699,1.8358024301e+00
4700,1.8383500405e+00
4701,1.8408952323e+00
4702,1.8434384207e+00
4703,1.8459771785e+00
4704,1.8485098210e+00
4705,1.8510346639e+00
4706,1.8535507654e+00
4707,1.8560571838e+00
4708,1.8585514918e+00
4709,1.8610320048e+00
4710,1.8634970383e+00
4711,1.8659463936e+00
4712,1.8683761575e+00
4713,1.8707868740e+00
4714,1.8731753730e+00
4715,1.8755414556e+00
4716,1.8778819516e+00
4717,1.8801966622e+00
4718,1.8824831599e+00
4719,1.8847397604e+00
4720,1.8869662647e+00
4721,1.8891595027e+00
4722,1.8913192754e+00
4723,1.8934431556e+00
4724,1.8955294587e+00
4725,1.8975772431e+00
4726,1.8995840813e+00
4727,1.9015482890e+00
4728,1.9034696671e+00
4729,1.9053450455e+00
4730,1.9071727398e+00
4731,1.9089525510e+00
4732,1.9106813090e+00
4733,1.9123588149e+00
4734,1.9139826414e+00
4735,1.9155503610e+00
4736,1.9170625179e+00
4737,1.9185151989e+00
4738,1.9199089481e+00
4739,1.9212398524e+00
4740,1.9225084558e+00
4741,1.9237115882e+00
4742,1.9248483078e+00
4743,1.9259169301e+00
4744,1.9269157706e+00
4745,1.9278431448e+00
4746,1.9286973681e+00
4747,1.9294767561e+00
4748,1.9301803670e+00
4749,1.9308050307e+00
4750,1.9313505484e+00
4751,1.9318147776e+00
4752,1.9321974590e+00
4753,1.9324986184e+00
4754,1.9327190243e+00
4755,1.9328579594e+00
4756,1.9329161924e+00
4757,1.9328930060e+00
4758,1.9327884259e+00
4759,1.9326032207e+00
4760,1.9323374161e+00
4761,1.9319902949e+00
4762,1.9315626256e+00
4763,1.9310544338e+00
4764,1.9304650026e+00
4765,1.9297951003e+00
4766,1.9290440098e+00
4767,1.9282124996e+00
4768,1.9273005955e+00
4769,1.9263083230e+00
4770,1.9252349651e+00
4771,1.9240805475e+00
4772,1.9228458386e+00
4773,1.9215308641e+00
4774,1.9201356497e+00
4775,1.9186594784e+00
4776,1.9171023756e+00
4777,1.9154651100e+00
4778,1.9137477073e+00
4779,1.9119494503e+00
4780,1.9100711075e+00
4781,1.9081119618e+00
4782,1.9060727816e+00
4783,1.9039521071e+00
4784,1.9017521923e+00
4785,1.8994708346e+00
4786,1.8971088023e+00
4787,1.8946668640e+00
4788,1.8921443025e+00
4789,1.8895404008e+00
4790,1.8868566701e+00
4791,1.8840923933e+00
4792,1.8812468533e+00
4793,1.8783208185e+00
4794,1.8753143147e+00
4795,1.8722266247e+00
4796,1.8690585170e+00
4797,1.8658100173e+00
4798,1.8624796657e+00
4799,1.8590697162e+00
4800,1.8555779662e+00
4801,1.8520061441e+00
4802,1.8483546195e+00
4803,1.8446247219e+00
4804,1.8408170378e+00
4805,1.8369336398e+00
4806,1.8329758572e+00
4807,1.8289450196e+00
4808,1.8248417138e+00
4809,1.8206672691e+00
4810,1.8164237580e+00
4811,1.8121117671e+00
4812,1.8077326260e+00
4813,1.8032876641e+00
4814,1.7987782111e+00
4815,1.7942055963e+00
4816,1.7895711494e+00
4817,1.7848754570e+00
4818,1.7801213343e+00
4819,1.7753078823e+00
4820,1.7704379162e+00
4821,1.7655127655e+00
4822,1.7605322741e+00
4823,1.7554992571e+00
4824,1.7504143012e+00
4825,1.7452779931e+00
4826,1.7400931481e+00
4827,1.7348596099e+00
4828,1.7295794509e+00
4829,1.7242540006e+00
4830,1.7188831028e+00
4831,1.7134703157e+00
4832,1.7080147401e+00
4833,1.7025184485e+00
4834,1.6969835132e+00
4835,1.6914097780e+00
4836,1.6857993153e+00
4837,1.6801534547e+00
4838,1.6744727827e+00
4839,1.6687586290e+00
4840,1.6630123230e+00
4841,1.6572351942e+00
4842,1.6514285723e+00
4843,1.6455937865e+00
4844,1.6397314238e+00
4845,1.6338435564e+00
4846,1.6279307710e+00
4847,1.6219951399e+00
4848,1.6160365070e+00
4849,1.6100569447e+00
4850,1.6040585253e+00
4851,1.5980411130e+00
4852,1.5920068824e+00
4853,1.5859572853e+00
4854,1.5798930310e+00
4855,1.5738163143e+00
4856,1.5677285871e+00
4857,1.5616298159e+00
4858,1.5555229383e+00
4859,1.5494079206e+00
4860,1.5432877005e+00
4861,1.5371622443e+00
4862,1.5310330041e+00
4863,1.5249021746e+00
4864,1.5187704650e+00
4865,1.5126400702e+00
4866,1.5065116994e+00
4867,1.5003868045e+00
4868,1.4942668375e+00
4869,1.4881532504e+00
4870,1.4820474953e+00
4871,1.4759510241e+00
4872,1.4698645461e+00
4873,1.4637902559e+00
4874,1.4577281201e+00
4875,1.4516810761e+00
4876,1.4456498333e+00
4877,1.4396351008e+00
4878,1.4336390734e+00
4879,1.4276632031e+00
4880,1.4217089419e+00
4881,1.4157769989e+00
4882,1.4098695691e+00
4883,1.4039881044e+00
4884,1.3981333140e+00
4885,1.3923073927e+00
4886,1.3865103069e+00
4887,1.3807457370e+00
4888,1.3750129066e+00
4889,1.3693140104e+00
4890,1.3636505006e+00
4891,1.3580238290e+00
4892,1.3524354477e+00
4893,1.3468860659e+00
4894,1.3413778784e+00
4895,1.3359115943e+00
4896,1.3304894085e+00
4897,1.3251120302e+00
4898,1.3197809114e+00
4899,1.3144975040e+00
4900,1.3092632601e+00
4901,1.3040794653e+00
4902,1.2989467404e+00
4903,1.2938655396e+00
4904,1.2888363174e+00
4905,1.2838595279e+00
4906,1.2789348828e+00
4907,1.2740635792e+00
4908,1.2692453287e+00
4909,1.2644813283e+00
4910,1.2597712897e+00
4911,1.2551164099e+00
4912,1.2505164006e+00
4913,1.2459717160e+00
4914,1.2414828104e+00
4915,1.2370508812e+00
4916,1.2326748968e+00
4917,1.2283567974e+00
4918,1.2240955516e+00
4919,1.2198930995e+00
4920,1.2157484096e+00
4921,1.2116634221e+00
4922,1.2076371055e+00
4923,1.2036706571e+00
4924,1.1997652741e+00
4925,1.1959199250e+00
4926,1.1921358072e+00
4927,1.1884126320e+00
4928,1.1847523395e+00
4929,1.1811538985e+00
4930,1.1776177631e+00
4931,1.1741458735e+00
4932,1.1707364555e+00
4933,1.1673921918e+00
4934,1.1641120513e+00
4935,1.1608964882e+00
4936,1.1577466997e+00
4937,1.1546631402e+00
4938,1.1516455211e+00
4939,1.1486942969e+00
4940,1.1458114074e+00
4941,1.1429950787e+00
4942,1.1402479934e+00
4943,1.1375683774e+00
4944,1.1349581708e+00
4945,1.1324178279e+00
4946,1.1299470602e+00
4947,1.1275463220e+00
4948,1.1252168106e+00
4949,1.1229582374e+00
4950,1.1207717996e+00
4951,1.1186570621e+00
4952,1.1166137462e+00
4953,1.1146421695e+00
4954,1.1127411638e+00
4955,1.1109110468e+00
4956,1.1091506502e+00
4957,1.1074595489e+00
4958,1.1058380602e+00
4959,1.1042857591e+00
4960,1.1028022201e+00
4961,1.1013855323e+00
4962,1.1000374990e+00
4963,1.0987562091e+00
4964,1.0975412375e+00
4965,1.0963929016e+00
4966,1.0953107761e+00
4967,1.0942929502e+00
4968,1.0933404841e+00
4969,1.0924529526e+00
4970,1.0916291876e+00
4971,1.0908695067e+00
4972,1.0901734844e+00
4973,1.0895399528e+00
4974,1.0889692294e+00
4975,1.0884608889e+00
4976,1.0880145059e+00
4977,1.0876296553e+00
4978,1.0873051689e+00
4979,1.0870421070e+00
4980,1.0868385588e+00
4981,1.0866955845e+00
4982,1.0866112733e+00
4983,1.0865866856e+00
4984,1.0866206531e+00
4985,1.0867120078e+00
4986,1.0868625530e+00
4987,1.0870696348e+00
4988,1.0873343135e+00
4989,1.0876546783e+00
4990,1.0880325324e+00
4991,1.0884652220e+00
4992,1.0889538074e+00
4993,1.0894971205e+00
4994,1.0900954790e+00
4995,1.0907477146e+00
4996,1.0914534021e+00
4997,1.0922128590e+00
4998,1.0930249172e+00
4999,1.0938898943e+00
5000,1.0948066221e+00
5001,1.0957751709e+00
5002,1.0967931364e+00
5003,1.0978600955e+00
5004,1.0989719109e+00
5005,1.1001289022e+00
5006,1.1013284180e+00
5007,1.1025678065e+00
5008,1.1038459018e+00
5009,1.1051615381e+00
5010,1.1065113207e+00
5011,1.1078940839e+00
5012,1.1093086616e+00
5013,1.1107524022e+00
5014,1.1122226541e+00
5015,1.1137189943e+00
5016,1.1152395138e+00
5017,1.1167808184e+00
5018,1.1183424848e+00
5019,1.1199226043e+00
5020,1.1215177825e+00
5021,1.1231283390e+00
5022,1.1247508794e+00
5023,1.1263834950e+00
5024,1.1280250197e+00
5025,1.1296735449e+00
5026,1.1313271616e+00
5027,1.1329832184e+00
5028,1.1346405493e+00
5029,1.1362972455e+00
5030,1.1379513982e+00
5031,1.1396010986e+00
5032,1.1412436951e+00
5033,1.1428787647e+00
5034,1.1445036556e+00
5035,1.1461164592e+00
5036,1.1477152665e+00
5037,1.1492989118e+00
5038,1.1508640005e+00
5039,1.1524101096e+00
5040,1.1539353302e+00
5041,1.1554370107e+00
5042,1.1569132424e+00
5043,1.1583621165e+00
5044,1.1597832099e+00
5045,1.1611723852e+00
5046,1.1625299623e+00
5047,1.1638525466e+00
5048,1.1651382293e+00
5049,1.1663858447e+00
5050,1.1675934837e+00
